Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0133-BASANTI DEVI DEGREE COLLEGE, DEVLI, GULOTHI, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0137-MAHARAJA AGRASEN COLL. OF HIGHER EDUCATION, 5 KM. SIYANA-GARH ROAD, PO-SARAI, CHABBILA, BULAND",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0140GOVERNMENT -MAHAVIDYALA, BIBINAGAR (BULANDSHAHR)",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0163-S.S.D. KANYA DEGREE COLLEGE, DEBAI, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0166-SHRI RAM INSTITUTE OF MGMT & TECHNOLOGY, NH-93, RAILWAY ROAD, DIBAI, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0177-SMT. SHARDA DEVI JWALA PRASAD AGGRAWAL KANYA DEGREE COLLEGE, NARSENA, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0181-SETH RAMANAND MANGAL SAIN DEGREE COLLEGE, CHHATARI, BULANDSHAHAR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0202-SHRI RAM KRISHAN MAHAVIDYALA, KISOLI. BULANDSHASHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0220-M.S. INSTITUTE,5 KM. STONE, GANGERVA CHOLA ROAD, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0231-RAGHUWAR DAYAL PRABHU DAYAL INSTITURE OF HIGHER EDUCATION, SHEKHUPUR RORA, BHAIPUR DORAHA, JAH",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0234-CHANDRA KANTA MAHAVIDALYA, PIRBIYAWANI, SIKANDRABAD, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0267-SATNAMI KANYA VIDYAPEETH, RUKANPUR, POST.-ARNIY KHURD, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0298-KHAJAN SINGH BHANTI DEVI DEGREE COLLEGE, MURSANA, BULANDSHASHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","0394-DAKSH MAHILA VIDYAPEETH CHADOH DORHA, JAHANGIRABAD, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","1011-ANGOORI DEVI KANYA MAHAVIDYALAY, ORANGABAD, BULANDSHAHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0042-N.R.E.C. COLLEGE, KHURJA (RULANDSHAHR)","1049-KALAWATI CHHUTAN LAL KAKA DEGREE COLLEGE, BHORA, BULANDSHASHR",Bulandshahr,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0003-D.J.COLLEGE, BARAUT (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0002-J.A.V. COLLEGE, BARAUT (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0005-SAMRAT PRITHVIRAJ CHAUHAN DEGREE COLLEGE, BAGHPAT,",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0022-M.M. DEGREE COLLEGE, KHEKHRA (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0054-VEDIC KANYA DEGREE COLLEGE TATIRI, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0094-GANDHI VIDYA NIKATEN DEGREE COLLEGE, BUDHPUR-RAMALA (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0135-BARAUT COLLEGE OF EDUCATION, GURANA, AMINAGAR SARAI ROAD, BARAUT (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0147-DHARAMPAL SINGH DEGREE COLLEGE, ADAMPUR, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0004-J.V.COLLEGE, BARAUT (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0154-SETH TARIF SINGH JAIN COLLEGE, KHATTA PRAHLAD PUR, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0172-MAA AMBA BALIKA DEGREE COLLEGE, GWALIKHEREA, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0178-GAYTARI DEVI COLLEGE OF EDUCATION, MALAKPUR ROAD, BARAUT (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0182-KALINDI COLLEGE, MALAKPUR-CHHAPRAULI ROAD, BARAUT, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0205-SHRI VINAYAK COLLEGE OF EDUCATION, DELHI SAHARANPUR ROAD, MAVI KALAN BAGHAPAT,",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0207-SHRI SAI MAHAVIDYALAYA, FATEHPUR PUTTI, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0264-MURTI DEVI MEMORIAL COLLEGE, BAGHPAT-MEERUT ROAD, PILANA, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0280-GODWILL DEGREE COLLEGE, KIRTHAL BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0284-SHRI RAM COLLEGE OF HIGHER EDUCATION, OPP-RIVER PARK, DEHLI-SAHARANPUR ROAD, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0508-S.P.S. COLLEGE OF HIGHER EDUCATION, (NEAR-RAMALA SUGUR MILL)] BARAUT, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","0702-LAKHMI CHAND PATWARI COLL OF EDUCATION, DELHI BAGHPAT ROAD, KHEKRA (BAGHPAT)",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","1005-TEJAS INSTITUTE OF EDUCATION AND TRAINING, VILL KHAILA, POST, RATAUL, KHEKRA, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","1097-JAIN GIRLS DEGREE COLLEGE, KHEKHRA, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0004-J.V.COLLEGE, BARAUT (BAGHPAT)","1166-CHANDER SINGH GIRLS DEGREE COLLEGE, GARI DULLA, BAGHPAT",Baghpat,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0055-MEERUT COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0052-D.N (PG) COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0046-DR. AMBEDKAR DEGREE COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0047-CH. SHIV NATH SINGH SADILYA (P.G.) COLLEGE, MACHHARA (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0049-A.S. (P.G.) COLLEGE, MAWANA (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0050-KRISHAK (P.G.) COLLEGE, MAWANA (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0051-LAKSHMI DEVI KANYA DEGREE COLLEGE, MAWANA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0053-I.?. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0055-MEERUT COLLEGE, MEERUT","0056-N.A.S. COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0058-R.G. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0070-GANDHI SMARAK DEVNAGARI MAHAVIDYALAYA, PARIKSHIT, GARH, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0085-FAIZ-E-AM DEGREE COLLEGE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0097-SANT JOSEPHS GIRLS DEGREE COLLEGE, SARDHANA (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0242-SAVITA DEVI MAHAVIDYALAYA, MOHIDDINPUR, DELHI ROAD, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0253-VIDYOTAMA KANYA MAHAVIDYALAYA, CHINDORI ROAD, LAWAR, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0266-SHRI RAM NIWAS KANYA MAHAVIDYALA, KARNAVAL, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0060-KANOHAR LAL MAHILA MAHAVIDYALA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0091-SHAHID MANGAL PANDEY GOVERNMENT MAHILA MAHAVIDYALAYA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0095-SHRI SHALIGRAM SHARMA SMARAK (P.G.) COLLEGE, RASANA (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0108-SWAMI KALYAN DEV COLLEGE, HASTINAPUR (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0114-BHAWANI DEGREE COLLEGE, SHAHAJAPUR, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0118-NAVJEEVAN KISHAN DEGREE COLLEGE, MAWANA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0160-CH.BASIR KHAN MAHAVIDYALAYA, HARRA, TEHSIL-SARDHANA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0187-SWATANTRATA SENANI SHRI RAMPHOOL SINGH SMARAK KANYA MAHAVIDYALAYA, PHAALAWADA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0203-R.K. COLLEGE, GARH ROAD, KITHORE, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0209-GYAN BHARTI INSTITUTE OF MANAGEMENT STUDIES, JEWARI, KHIRWA ROAD, KANKAR KHERA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT",0210-5 R S INSTITUTE OF EDUCATION & TECH. GEJHA MOHIUDDINPUR,Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0232-DHARMENDRA SINGH MEMORIAL COLLEGE, ATOLA, HAPUR-KITHORE ROAD, MEERUT,",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0250-DRON COLLEGE OF EDUCATION, BARNAWA ROAD, SARADHANA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0255-SHATAKSHI COLLEE OF EDUCATION, CHITVANA, SHERPUR, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0300-MEERUT COLLEGE FOR GIRLS EDUCATION, CHITWANA, SHERPUR, KILA PARICHATI GARH, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0351-GYAN SHREE COLLEGE OF PROFESSIONAL EDUCATION, BUNOR ROAD, VILLAGE-SADARPUR, BEHSUMA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0641-ELITE COLLEGE OF PROFESSIONAL & STUDIES, NH-58, DADRI, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0664-SUSHIL INSTITUTE OF MANAGEMENT & TECHNOLOGY, MAWANA, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0686-RUDRA INSTITUTE OF TECHNOLOGY, NH-119, MAWANA KHURD, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0722-BHAGWATI COLLEGE OF EDUCATION, SIVAYA, ROORKEE ROAD, MEERUT",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0751-J.S.M. ACADEMYVILLAGE SALARPUR, MAWANA ROAD, MEERUT, 9897172299",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0058-R.G. (P.G.) COLLEGE, MEERUT","0098-SANJAY GANDHI (P.G.) COLLEGE, SARURPUR KHURD (MEERUT)",Meerut,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0020-M.8. COLLEGE, DADRI (G.B. NAGAR)",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0038-SH. DRONA CHARYA DEGREE COLLEGE, KALANDI MARGE, DANKAUR, GAUTAMBUDH NAGAR",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0146-COLLEGE OF EDUCATION, BILASPUR (GREATER NOIDA)",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0224-PARSANDI DEVI COLLEGE OF MANAGEMENT &TECHNOLOGY, BILASHPUR, GREATER NOIDA",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD",0362-KESHAV MADHAV VIDHI SHIKSHAN SANSHTHAN VILL. & POST-DHOOM MANIKPUR DADRI GAUTAMBUDH NAGAR,Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0826-COLLEGE OF EDUCATION BALIKA, BILASPUR, G.B.NAGAR",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0833-JANHIT INSTITUTE OF EDUCATION & INFORMATION, 38-B, PHASE-1, KNOWLEGE PARK-I, GARTER NOIDA",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0948-NOIDA COLLEGE OF PHYSICAL EDUCATION, NAVODY VIDYALAYA ROAD, DHOOM MANIKPUR, DADRI, (G.B. NARAG)",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0977-CHET RAM SHARMA COLLEGE OF EDUCATION, SADARPUR, SECTOR-44, NOIDA",Noida,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0019-?.?.?. COLLEGE, GHAZIABAD","0019-?.?.?. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0029-CHAMELI DEVI DURGA PRASAD GIRLS DEGREE COLLEGE, SONDA, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0059-TEJPAL SINGH TYAGI KUSHAL PAL TYAGI MEMORIAL DEGREE COLLEGE, MURADNAGAR, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0061-JANTA DEGREE COLLEGE, PATLA (GHAZIABAD)",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0025V.M.L.G-. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0063-GINNI DEVI MODI GIRLS (P.G.) COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0212-DHAN SINGH GURJAR MAHAVIDYALAYA, LONI, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0240-JANHIT INSTITUTE OF EDUCATION, VILL-MATIALA, DUHAI, GHAZIABAD,",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0775-ROYAL EDUCATIONAL INSTITUTE, 28 KM. STONE, NH-24, DASANA CROSSING, GHAZIABAD",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0062-?.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0026-CHHATRAPATI SHIVAJI MAHAVIDYALAY, BAHADURGARH, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0027-ARYA KANYA PATHSHALA DEGREE COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0030-R.S.S. COLLEGE, PILKHUWA (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0033-K.D. COLLEGE, SIMBHAOLI HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
